[0.05282608695652171, 0.017681159420289857]
[0.0625, 0.07]
[0.03666666666666668, 0.07972222222222221]
[0.05333333333333334, 0.06]
[0.12, 0.08]
[0.16, 0.07]
[0.06777777777777778, 0.02333333333333333]
[0.08666666666666667, 0.07696969696969697]
[0.07, 0.04]
[0.045000000000000005, 0.0325]
[0.06726027397260269, 0.04726027397260272]
[0.05500000000000001, 0.065]
[0.049999999999999996, 0.07]
[0.06, 0.07]
[0.08833333333333333, 0.06166666666666667]
[0.06690909090909089, 0.02836363636363638]
[0.08171874999999998, 0.08953124999999997]
[0.07395209580838316, 0.04401197604790414]
[0.04636363636363638, 0.06727272727272728]
[0.08583333333333334, 0.0652777777777778]
[0.11790697674418597, 0.08499999999999998]
[0.035, 0.11000000000000001]
[0.06749999999999999, 0.0775]
[0.02, 0.06]
[0.03333333333333333, 0.05833333333333335]
[0.06583333333333335, 0.05791666666666668]
[0.08477366255144028, 0.054609053497942414]
[0.08093750000000002, 0.06437500000000003]
[0.040454545454545465, 0.07954545454545457]
[0.07413793103448278, 0.05068965517241381]
[0.07477477477477476, 0.04216216216216214]
[0.05, 0.099]
[0.05, 0.03]
[0.044114832535885086, 0.0931578947368421]
[0.05863636363636366, 0.030909090909090917]
[0.052000000000000005, 0.01]
[0.08800000000000001, 0.10200000000000001]
[0.01, 0.06]
[0.06, 0.15]
[0.09000000000000001, 0.04666666666666667]
[0.031999999999999994, 0.07799999999999999]
[0.08545454545454545, 0.0790909090909091]
[0.041666666666666664, 0.075]
[0.08007259528130672, 0.1490562613430126]
[0.015000000000000001, 0.023333333333333334]
[0.08866666666666667, 0.08088888888888891]
[0.043333333333333335, 0.02666666666666666]
[0.04333333333333334, 0.044444444444444446]
[0.07135135135135132, 0.06756756756756752]
[0.04666666666666666, 0.06333333333333334]
[0.04428571428571426, 0.045042016806722644]
[0.04692307692307693, 0.05615384615384616]
[0.06142857142857143, 0.07190476190476192]
[0.06849315068493149, 0.05452054794520547]
[0.04777777777777778, 0.03333333333333333]
[0.041999999999999996, 0.1]
[0.02, 0.01]
[0.07931034482758618, 0.026724137931034495]
[0.06553719008264458, 0.06388429752066109]
[0.052051282051282066, 0.07076923076923078]
[0.06444444444444446, 0.053333333333333344]
[0.05294685990338157, 0.08130434782608688]
[0.07875, 0.060625000000000005]
[0.04669463087248313, 0.0553691275167785]
[0.06, 0.05]
[0.08299999999999999, 0.05]
[0.036986301369863014, 0.051780821917808195]
[0.01, 0.02]
[0.08088235294117647, 0.05088235294117649]
[0.03913043478260872, 0.0608695652173913]
[0.02, 0.02]
[0.06375, 0.11]
[0.060000000000000005, 0.035]
[0.06999999999999999, 0.06]
[0.065, 0.0725]
[0.052000000000000005, 0.08]
[0.07, 0.06]
[0.04142857142857143, 0.10714285714285714]
[0.032, 0.06999999999999999]
[0.06294117647058824, 0.035882352941176476]
[0.06, 0.17]
[0.06857142857142857, 0.07714285714285715]
[0.091, 0.0375]
[0.05384615384615384, 0.08692307692307695]
[0.05666666666666667, 0.04]
[0.045000000000000005, 0.03]
[0.07230769230769232, 0.08358974358974358]
[0.06, 0.09]
[0.048, 0.022000000000000002]
[0.1005, 0.06049999999999997]
[0.04055555555555557, 0.027777777777777776]
[0.05099173553719005, 0.10016528925619833]
[0.03, 0.06]
[0.01, 0.03]
[0.052500000000000026, 0.05607142857142859]
[0.0575, 0.065]
[0.07222222222222223, 0.05444444444444445]
[0.057999999999999996, 0.039999999999999994]
[0.04933333333333334, 0.11866666666666668]
[0.0175, 0.035]
[0.04491803278688525, 0.060819672131147515]
[0.0496078431372549, 0.14058823529411762]
[0.01, 0.04]
[0.06, 0.06]
[0.044210526315789485, 0.019473684210526317]
[0.07500000000000002, 0.061875000000000006]
[0.1094202898550725, 0.10826086956521737]
[0.024117647058823532, 0.05588235294117647]
[0.07833333333333334, 0.05666666666666667]
[0.06000000000000001, 0.07250000000000001]
[0.0425, 0.04083333333333333]
[0.0785714285714286, 0.031071428571428583]
[0.11, 0.05]
[0.06285714285714289, 0.07057142857142858]
[0.031904761904761915, 0.1280952380952381]
[0.0325, 0.0775]
[0.05299999999999997, 0.06053846153846149]
[0.06137931034482761, 0.030000000000000013]
[0.03777777777777778, 0.08666666666666668]
[0.023333333333333334, 0.09666666666666668]
[0.015714285714285715, 0.05]
[0.04238095238095238, 0.05158730158730157]
[0.04166666666666669, 0.12527777777777774]
[0.04, 0.01]
[0.05833333333333333, 0.08333333333333333]
[0.0592682926829268, 0.06530487804878045]
[0.024999999999999998, 0.095]
[0.07, 0.01]
[0.07727272727272728, 0.018181818181818184]
[0.05253424657534242, 0.04150684931506844]
[0.052000000000000005, 0.078]
[0.05571428571428572, 0.16]
[0.04000000000000001, 0.028888888888888884]
[0.044, 0.074]
[0.122, 0.096]
[0.01, 0.04]
[0.02, 0.015]
[0.051666666666666666, 0.11499999999999999]
[0.07500000000000001, 0.08750000000000001]
[0.037142857142857144, 0.030000000000000002]
[0.035, 0.09000000000000001]
[0.05333333333333334, 0.06666666666666667]
[0.06304347826086958, 0.056521739130434796]
[0.09666666666666666, 0.08]
[0.043333333333333335, 0.07444444444444447]
[0.12771084337349392, 0.05734939759036142]
[0.0825, 0.043750000000000004]
[0.044736842105263165, 0.03578947368421054]
[0.06727272727272728, 0.09090909090909091]
[0.09000000000000001, 0.07111111111111111]
[0.060000000000000005, 0.08571428571428572]
[0.03205882352941178, 0.1408823529411765]
[0.04, 0.03333333333333333]
[0.0437414965986394, 0.0493197278911564]
[0.07333333333333333, 0.05333333333333334]
[0.09110320284697504, 0.035124555160142255]
[0.085, 0.043333333333333335]
[0.05, 0.04]
[0.018, 0.054000000000000006]
[0.038571428571428576, 0.07571428571428572]
[0.034, 0.11999999999999998]
[0.046, 0.05299999999999999]
[0.033999999999999996, 0.048]
[0.03, 0.07]
[0.04692307692307693, 0.027692307692307697]
[0.0611764705882353, 0.06529411764705884]
[0.04803030303030301, 0.07878787878787881]
[0.1, 0.05]
[0.01, 0.08]
[0.05692307692307694, 0.03410256410256412]
[0.04363636363636365, 0.061818181818181814]
[0.043333333333333335, 0.013333333333333334]
[0.03, 0.04]
[0.03, 0.02]
[0.034166666666666665, 0.04916666666666667]
[0.03200000000000001, 0.10200000000000001]
[0.05692307692307692, 0.013076923076923078]
[0.07666666666666667, 0.049999999999999996]
[0.041333333333333326, 0.014666666666666668]
[0.034999999999999996, 0.065]
[0.06100000000000001, 0.092]
[0.060000000000000005, 0.16142857142857142]
[0.0560643821391485, 0.038826583592938814]
[0.0725, 0.07]
[0.03880000000000002, 0.05920000000000001]
[0.06666666666666667, 0.08266666666666668]
[0.0, 0.03]
[0.09058823529411768, 0.04764705882352943]
[0.04619047619047619, 0.03285714285714286]
[0.06049999999999999, 0.06649999999999993]
[0.11, 0.12]
[0.084, 0.06]
[0.06071856287425144, 0.027065868263473007]
[0.029887005649717458, 0.11802259887005648]
[0.05500000000000001, 0.045]
[0.12153846153846153, 0.08846153846153847]
[0.07583333333333332, 0.03700000000000002]
[0.045, 0.09]
[0.045555555555555564, 0.11074074074074071]
[0.0575, 0.0325]
[0.11333333333333333, 0.14666666666666667]
[0.07466666666666669, 0.08500000000000002]
[0.07116322701688545, 0.05221388367729831]
[0.060000000000000005, 0.08]
[0.11, 0.15]
[0.10250000000000001, 0.065]
[0.044400000000000016, 0.08]
[0.06795454545454546, 0.09931818181818178]
[0.05777777777777778, 0.049999999999999996]
[0.03, 0.12]
[0.08571969696969692, 0.07571969696969694]
[0.072, 0.048]
[0.05333333333333334, 0.09333333333333334]
[0.03850000000000001, 0.054500000000000014]
[0.05090909090909091, 0.08272727272727272]
[0.02793103448275863, 0.04724137931034485]
[0.060000000000000005, 0.0525]
[0.07727272727272726, 0.10931818181818183]
[0.08571428571428573, 0.05628571428571431]
[0.0990909090909091, 0.12454545454545457]
[0.045, 0.045]
[0.04, 0.07]
[0.04, 0.05]
[0.06571428571428571, 0.025714285714285717]
[0.043684210526315805, 0.05473684210526316]
[0.040500000000000015, 0.029500000000000005]
[0.06204301075268812, 0.06247311827956985]
[0.03, 0.04]
[0.043333333333333335, 0.04666666666666667]
[0.046000000000000006, 0.078]
[0.0325, 0.0725]
[0.09182879377431899, 0.04626459143968866]
[0.0575, 0.02]
[0.035454545454545454, 0.04000000000000001]
[0.04333333333333333, 0.03888888888888889]
[0.06804347826086958, 0.054565217391304356]
[0.03, 0.04]
[0.07714285714285715, 0.02]
[0.06857142857142857, 0.2185714285714286]
[0.03, 0.04]
[0.07145833333333333, 0.060624999999999984]
[0.05545454545454545, 0.02727272727272728]
[0.045000000000000005, 0.07625000000000001]
[0.05481481481481484, 0.10296296296296298]
[0.082289156626506, 0.036867469879518076]
[0.06125, 0.04125]
[0.039755351681957075, 0.0967584097859328]
[0.15, 0.2]
[0.0475, 0.08750000000000001]
[0.04, 0.15]
[0.050312500000000024, 0.04812500000000001]
[0.06326530612244893, 0.04693877551020406]
[0.060000000000000005, 0.035]
[0.06423076923076927, 0.08884615384615385]
[0.05698924731182795, 0.12784946236559142]
[0.015, 0.05]
[0.065, 0.185]
[0.07944444444444448, 0.15944444444444447]
[0.045, 0.12000000000000001]
[0.035833333333333335, 0.04083333333333334]
[0.037500000000000006, 0.057499999999999996]
[0.08333333333333333, 0.02]
[0.06, 0.08]
[0.04, 0.05]
[0.03222222222222222, 0.061111111111111116]
[0.03705882352941177, 0.02588235294117647]
[0.08850000000000004, 0.03200000000000001]
[0.04, 0.21]
[0.052222222222222225, 0.034444444444444444]
[0.07214285714285716, 0.15642857142857142]
[0.08, 0.09]
[0.08800000000000002, 0.082]
[0.12, 0.03]
[0.0568888888888889, 0.016000000000000007]
[0.0695, 0.055000000000000014]
[0.07, 0.05]
[0.054285714285714284, 0.045000000000000005]
[0.0775, 0.0425]
[0.12333333333333335, 0.04444444444444444]
[0.008571428571428572, 0.03142857142857143]
[0.07818181818181821, 0.031818181818181815]
[0.04500000000000001, 0.011875]
[0.07, 0.06]
[0.037500000000000006, 0.017499999999999998]
[0.12, 0.23]
[0.09230769230769233, 0.06846153846153846]
[0.050645161290322566, 0.01629032258064517]
[0.0730769230769231, 0.06307692307692309]
[0.06200000000000001, 0.0605]
[0.05272727272727274, 0.06772727272727275]
[0.052822580645161286, 0.08354838709677419]
[0.053157894736842126, 0.03657894736842107]
[0.0675, 0.0825]
[0.05500000000000001, 0.04]
[0.051666666666666666, 0.03166666666666667]
[0.06333333333333334, 0.03666666666666667]
[0.06032258064516131, 0.05129032258064517]
[0.07687500000000001, 0.10437500000000002]
[0.04976190476190478, 0.05547619047619049]
[0.064, 0.06]
[0.046000000000000006, 0.042]
[0.04, 0.12]
[0.04, 0.1]
[0.052249999999999956, 0.0796666666666666]
[0.045951219512195024, 0.060780487804877964]
[0.09, 0.08]
[0.022307692307692306, 0.05384615384615385]
[0.03263157894736842, 0.01947368421052632]
[0.02, 0.03]
[0.07636363636363637, 0.09272727272727273]
[0.03384615384615386, 0.13115384615384618]
[0.08333333333333333, 0.05000000000000001]
[0.06, 0.11]
[0.04, 0.04]
[0.04689655172413795, 0.030000000000000013]
[0.033999999999999996, 0.014000000000000002]
[0.05564102564102565, 0.034871794871794884]
[0.045000000000000005, 0.08]
[0.04, 0.02]
[0.06, 0.054285714285714284]
[0.08750000000000001, 0.035]
[0.04, 0.02]
[0.060000000000000026, 0.02588235294117648]
[0.09564814814814816, 0.034629629629629594]
[0.04588235294117647, 0.045294117647058825]
[0.09021739130434783, 0.022173913043478266]
[0.035, 0.043000000000000003]
[0.06857142857142857, 0.06285714285714286]
[0.07, 0.04]
[0.05571428571428571, 0.14142857142857143]
[0.07666666666666667, 0.18999999999999997]
[0.025, 0.045000000000000005]
[0.04750000000000002, 0.045000000000000026]
[0.02, 0.035]
[0.047, 0.015]
[0.04907407407407406, 0.048333333333333325]
[0.15, 0.05]
[0.047368421052631594, 0.04157894736842107]
[0.08875000000000001, 0.065]
[0.08125, 0.06125]
[0.05000000000000001, 0.09666666666666666]
[0.07500000000000001, 0.035]
[0.045, 0.08]
[0.049523809523809526, 0.030000000000000006]
[0.09000000000000001, 0.049999999999999996]
[0.03333333333333333, 0.06333333333333334]
[0.05761904761904764, 0.12523809523809526]
[0.060000000000000005, 0.04812500000000001]
[0.028444444444444425, 0.1832222222222222]
[0.05, 0.1]
[0.032, 0.07799999999999999]
[0.06249999999999999, 0.0175]
[0.04168627450980387, 0.03266666666666659]
[0.06714285714285714, 0.05285714285714286]
[0.02, 0.03]
[0.04, 0.0890909090909091]
[0.05888888888888889, 0.03333333333333334]
[0.04, 0.049999999999999996]
[0.0727586206896552, 0.09758620689655172]
[0.06500000000000002, 0.085]
[0.04125000000000001, 0.035]
[0.07105691056910565, 0.053577235772357665]
[0.0075, 0.105]
[0.05136363636363637, 0.04863636363636364]
[0.0675, 0.0625]
[0.060000000000000005, 0.030000000000000002]
[0.065, 0.0775]
[0.08, 0.12]
[0.005, 0.09]
[0.043333333333333335, 0.06333333333333334]
[0.07200000000000001, 0.05]
[0.055, 0.10749999999999998]
[0.07, 0.06125]
[0.055600000000000024, 0.114]
[0.06219858156028368, 0.0554609929078014]
[0.015, 0.0]
[0.05681818181818179, 0.05056818181818179]
[0.03687224669603518, 0.07008810572687217]
[0.07, 0.0675]
[0.07659919028340083, 0.04251012145748975]
[0.14125000000000004, 0.04325000000000002]
[0.046363636363636364, 0.020909090909090912]
[0.041999999999999996, 0.15]
[0.02, 0.15]
[0.051428571428571435, 0.07285714285714286]
[0.049, 0.10900000000000001]
[0.09281249999999999, 0.18156250000000004]
[0.02666666666666667, 0.06]
[0.06333333333333334, 0.03333333333333334]
[0.04214285714285714, 0.07142857142857144]
[0.06666666666666667, 0.06333333333333334]
[0.04, 0.0375]
[0.09000000000000001, 0.07666666666666667]
[0.04, 0.01]
[0.08400000000000002, 0.04840000000000002]
[0.051000000000000004, 0.026000000000000002]
[0.037500000000000006, 0.14437500000000003]
[0.0385294117647059, 0.06823529411764706]
[0.04, 0.04]
[0.04727272727272729, 0.06393939393939395]
[0.04, 0.08]
[0.0436842105263158, 0.07]
[0.07185185185185188, 0.038518518518518535]
[0.054444444444444455, 0.05777777777777778]
[0.05929824561403506, 0.06479532163742684]
[0.05, 0.08]
[0.03142857142857143, 0.0642857142857143]
[0.06333333333333334, 0.03333333333333333]
[0.06400000000000002, 0.044000000000000004]
[0.050350877192982445, 0.13736842105263153]
[0.053913043478260876, 0.05608695652173914]
[0.055, 0.065]
[0.07, 0.02]
[0.03666666666666666, 0.02]
[0.05166666666666667, 0.049166666666666664]
[0.05, 0.08]
[0.05833333333333335, 0.10055555555555556]
[0.03333333333333333, 0.20333333333333334]
[0.06, 0.11]
[0.04, 0.005]
[0.07, 0.08]
[0.06300000000000001, 0.030000000000000006]
[0.04136363636363638, 0.07272727272727275]
[0.09555555555555555, 0.10111111111111111]
[0.043333333333333335, 0.03333333333333333]
[0.03718749999999999, 0.027395833333333338]
[0.09216216216216215, 0.08432432432432432]
[0.04666666666666666, 0.04]
[0.05469387755102038, 0.032040816326530594]
[0.08043290043290044, 0.043549783549783484]
[0.04428571428571428, 0.038571428571428576]
[0.03333333333333335, 0.03458333333333335]
[0.12312500000000001, 0.03]
[0.03655172413793105, 0.02517241379310346]
[0.09375000000000003, 0.04050000000000002]
[0.036250000000000004, 0.085]
[0.10333333333333333, 0.026666666666666665]
[0.05192307692307684, 0.052142857142857095]
[0.075, 0.06333333333333334]
[0.03, 0.05]
[0.05583333333333334, 0.051666666666666666]
[0.032083333333333346, 0.04666666666666668]
[0.07333333333333333, 0.05666666666666666]
[0.0488888888888889, 0.034444444444444444]
[0.05000000000000001, 0.06]
[0.05, 0.1]
[0.05931034482758616, 0.0628448275862069]
[0.04181818181818184, 0.017727272727272727]
[0.10800000000000001, 0.07100000000000001]
[0.04153846153846154, 0.0376923076923077]
[0.05933333333333334, 0.002]
[0.0, 0.05]
[0.05444444444444444, 0.035396825396825406]
[0.06, 0.01]
[0.04, 0.13]
[0.06571428571428571, 0.02142857142857143]
[0.054893617021276604, 0.0346808510638298]
[0.04269841269841266, 0.022857142857142843]
[0.03517241379310345, 0.11724137931034481]
[0.03846153846153847, 0.043461538461538475]
[0.06875, 0.09041666666666669]
[0.07190000000000002, 0.039199999999999985]
[0.09125, 0.12]
[0.022962962962962966, 0.0811111111111111]
[0.04, 0.05875]
[0.04250000000000001, 0.06250000000000001]
[0.07428571428571429, 0.18857142857142856]
[0.056315789473684215, 0.04947368421052632]
[0.04227272727272728, 0.041818181818181824]
[0.07736363636363633, 0.06736363636363636]
[0.06333333333333334, 0.06333333333333334]
[0.04666666666666667, 0.085]
[0.05, 0.06]
[0.04900000000000001, 0.06200000000000002]
[0.04, 0.03]
[0.07006012024048089, 0.03126252505010009]
[0.03831578947368419, 0.01905263157894738]
[0.04777777777777777, 0.02888888888888889]
[0.07187500000000001, 0.14937500000000004]
[0.05615384615384616, 0.042115384615384624]
[0.060000000000000005, 0.16]
[0.07341463414634146, 0.08951219512195122]
[0.06, 0.1416666666666667]
[0.059754601226993824, 0.1114723926380368]
[0.036666666666666674, 0.08]
[0.03333333333333333, 0.06333333333333334]
[0.03210648148148131, 0.12182870370370377]
[0.038571428571428576, 0.06857142857142859]
[0.06866666666666667, 0.05200000000000002]
[0.04923076923076924, 0.03461538461538463]
[0.0275, 0.0775]
[0.08905882352941173, 0.08835294117647058]
[0.06499999999999999, 0.09999999999999999]
[0.04300000000000001, 0.03750000000000001]
[0.05166666666666668, 0.09194444444444444]
[0.0425, 0.0425]
[0.037777777777777785, 0.025555555555555557]
[0.01, 0.1]
[0.03939999999999995, 0.06199999999999994]
[0.07789473684210528, 0.09894736842105267]
[0.05600000000000001, 0.018]
[0.03984848484848485, 0.028484848484848502]
[0.05, 0.0575]
[0.06032608695652168, 0.028967391304347775]
[0.05, 0.20500000000000002]
[0.044, 0.072]
[0.07088235294117648, 0.08205882352941174]
[0.08, 0.05]
[0.056250000000000015, 0.11166666666666668]
[0.068, 0.04000000000000001]
[0.054000000000000006, 0.032]
[0.03428571428571429, 0.041428571428571426]
[0.06254545454545454, 0.03709090909090909]
[0.030857142857142864, 0.12028571428571426]
[0.059333333333333356, 0.06300000000000001]
[0.05, 0.05]
[0.09, 0.06]
[0.06625, 0.07125000000000001]
[0.05078947368421055, 0.053947368421052654]
[0.045000000000000005, 0.035]
[0.06400000000000002, 0.032]
[0.07666666666666669, 0.0679166666666667]
[0.03666666666666667, 0.041333333333333326]
[0.08, 0.07666666666666667]
[0.019999999999999997, 0.044]
[0.053846153846153794, 0.06670940170940162]
[0.045, 0.06]
[0.05, 0.037500000000000006]
[0.06, 0.06]
[0.1075, 0.022500000000000003]
[0.05083333333333334, 0.029166666666666674]
[0.05000000000000001, 0.06750000000000002]
[0.05833333333333333, 0.045000000000000005]
[0.02214285714285714, 0.10071428571428574]
[0.0325, 0.0425]
[0.1, 0.05]
[0.05681818181818177, 0.04718181818181815]
[0.06, 0.060000000000000005]
[0.10548387096774192, 0.06193548387096778]
[0.02, 0.09]
[0.07149253731343283, 0.09149253731343278]
[0.04850000000000003, 0.09074999999999998]
[0.07714285714285717, 0.09000000000000002]
[0.041666666666666664, 0.205]
[0.03708333333333336, 0.07958333333333331]
[0.060000000000000005, 0.045]
[0.053026315789473644, 0.025921052631578893]
[0.04, 0.13]
[0.044375, 0.07250000000000001]
[0.07329048843187652, 0.03691516709511555]
[0.08, 0.01]
[0.038684210526315814, 0.039473684210526334]
[0.07027522935779812, 0.059908256880733916]
[0.1125, 0.0575]
[0.10500000000000001, 0.02]
[0.04, 0.02]
[0.060676156583629834, 0.07345195729537358]
[0.05, 0.09]
[0.05, 0.02]
[0.0694117647058824, 0.07000000000000002]
[0.07999999999999999, 0.07600000000000001]
[0.07704861111111107, 0.07461805555555547]
[0.05222222222222223, 0.0688888888888889]
[0.043793103448275875, 0.02689655172413794]
[0.05333333333333334, 0.05999999999999999]
[0.030000000000000002, 0.04777777777777778]
[0.045, 0.03875000000000001]
[0.045, 0.06]
[0.061549295774647864, 0.14859154929577464]
[0.04, 0.027142857142857142]
[0.034705882352941184, 0.04117647058823531]
[0.037118644067796615, 0.033220338983050865]
[0.06648648648648652, 0.06594594594594594]
[0.041000000000000016, 0.03450000000000001]
[0.025, 0.005]
[0.0647826086956522, 0.07347826086956523]
[0.052655601659751014, 0.032531120331950145]
[0.055000000000000014, 0.03166666666666667]
[0.043333333333333335, 0.03]
[0.03666666666666667, 0.045000000000000005]
[0.06, 0.03666666666666667]
[0.040588235294117654, 0.051764705882352956]
[0.09, 0.03]
[0.055, 0.06071428571428573]
[0.04734513274336278, 0.045044247787610604]
[0.0611111111111111, 0.0688888888888889]
[0.058181818181818196, 0.12181818181818184]
[0.03902439024390246, 0.14512195121951224]
[0.06142857142857143, 0.045714285714285714]
[0.092, 0.082]
[0.04428571428571428, 0.07428571428571429]
[0.051333333333333335, 0.054]
[0.09, 0.0]
[0.062307692307692314, 0.1]
[0.04755102040816327, 0.13346938775510203]
[0.06466165413533832, 0.016165413533834588]
[0.054000000000000006, 0.122]
[0.07200000000000001, 0.046]
[0.07833333333333334, 0.09000000000000001]
[0.03500000000000002, 0.036538461538461554]
[0.08900000000000001, 0.08566666666666665]
[0.078, 0.030000000000000006]
[0.05612903225806453, 0.03451612903225807]
[0.042068965517241395, 0.15758620689655173]
[0.11492647058823524, 0.1042647058823529]
[0.07666666666666666, 0.06666666666666667]
[0.057200000000000015, 0.028000000000000008]
[0.04555555555555555, 0.10222222222222223]
[0.06764705882352944, 0.06647058823529413]
[0.05500000000000001, 0.06100000000000001]
[0.04115384615384616, 0.05192307692307695]
[0.036666666666666674, 0.07]
[0.09400000000000001, 0.036000000000000004]
[0.09205882352941175, 0.10794117647058823]
[0.055, 0.0475]
[0.07, 0.056666666666666664]
[0.03423076923076924, 0.11115384615384614]
[0.08, 0.05333333333333334]
[0.06, 0.015]
[0.075, 0.1]
[0.045000000000000026, 0.04214285714285717]
[0.06733333333333337, 0.039000000000000014]
[0.06200000000000001, 0.072]
[0.034418604651162726, 0.06627906976744181]
[0.04, 0.09571428571428574]
[0.04800000000000003, 0.06425000000000002]
[0.05, 0.03]
[0.055, 0.02]
[0.06336283185840705, 0.10646017699115037]
[0.05, 0.02]
[0.060000000000000005, 0.14500000000000002]
[0.06628571428571431, 0.08028571428571428]
[0.035, 0.0575]
[0.053571428571428464, 0.10392857142857134]
[0.043333333333333335, 0.05000000000000001]
[0.0572727272727273, 0.1281818181818182]
[0.05800000000000001, 0.06200000000000001]
[0.03416666666666667, 0.06250000000000001]
[0.05967532467532464, 0.05178571428571419]
[0.06782608695652174, 0.06521739130434781]
[0.05060606060606056, 0.06265151515151515]
[0.08700000000000001, 0.1]
[0.038000000000000006, 0.029000000000000005]
[0.03769230769230769, 0.06307692307692309]
[0.061818181818181835, 0.04454545454545455]
[0.043333333333333356, 0.04714285714285717]
[0.044444444444444446, 0.020000000000000004]
[0.10600000000000002, 0.01933333333333333]
[0.028823529411764706, 0.11823529411764708]
[0.028461538461538465, 0.049358974358974336]
[0.04, 0.01]
[0.01, 0.06]
[0.08024096385542169, 0.05686746987951806]
[0.014444444444444442, 0.04222222222222223]
[0.03583333333333335, 0.1475]
[0.03799999999999999, 0.052000000000000005]
[0.06333333333333334, 0.07]
[0.04406779661016946, 0.08042372881355929]
[0.04870967741935487, 0.035483870967741936]
[0.05096774193548388, 0.09419354838709679]
[0.04777777777777778, 0.036666666666666674]
[0.026785714285714295, 0.05178571428571431]
[0.045, 0.09000000000000001]
[0.0461538461538461, 0.044519230769230714]
[0.04595238095238097, 0.04380952380952383]
[0.029852941176470606, 0.09852941176470585]
[0.01, 0.12]
[0.049999999999999996, 0.05333333333333334]
[0.06555555555555558, 0.03666666666666668]
[0.0325, 0.06749999999999999]
[0.05397058823529412, 0.04970588235294116]
[0.01, 0.03]
[0.065, 0.07]
[0.06875, 0.024375000000000008]
[0.05166666666666667, 0.07]
[0.027777777777777787, 0.03851851851851853]
[0.1, 0.07]
[0.04640000000000002, 0.06680000000000001]
[0.04212765957446811, 0.18191489361702126]
[0.06518518518518521, 0.05000000000000002]
[0.09375000000000001, 0.08875000000000001]
[0.06, 0.06]
[0.038571428571428576, 0.13999999999999999]
[0.08, 0.07]
[0.07645161290322579, 0.07048387096774192]
[0.1, 0.03]
[0.06785714285714287, 0.11785714285714287]
[0.04, 0.0]
[0.038, 0.096]
[0.06401069518716575, 0.03540106951871653]
[0.13, 0.01]
[0.06235294117647059, 0.047058823529411764]
[0.07200000000000001, 0.10600000000000002]
[0.046451612903225754, 0.056021505376344045]
[0.04819444444444442, 0.07888888888888886]
[0.05222222222222222, 0.025555555555555557]
[0.0657532051282051, 0.0921955128205129]
[0.030000000000000002, 0.08875000000000001]
[0.07923076923076923, 0.1]
[0.05954545454545457, 0.025909090909090913]
[0.05166666666666669, 0.06166666666666668]
[0.06810055865921788, 0.07731843575418991]
[0.07761904761904763, 0.06357142857142858]
[0.06473684210526316, 0.08631578947368423]
[0.05, 0.04]
[0.066, 0.096]
[0.04256410256410258, 0.07435897435897434]
[0.05000000000000001, 0.03]
[0.062, 0.064]
[0.03666666666666667, 0.048666666666666664]
[0.039999999999999994, 0.042]
[0.041764705882352954, 0.1188235294117647]
[0.0625, 0.030000000000000002]
[0.065, 0.05]
[0.025, 0.02]
[0.04791666666666667, 0.05083333333333334]
[0.06651515151515147, 0.059393939393939374]
[0.0325, 0.0525]
[0.04437500000000001, 0.07812500000000001]
[0.04190476190476191, 0.04]
[0.04, 0.06]
[0.02756756756756758, 0.08216216216216218]
[0.04833333333333335, 0.06785714285714287]
[0.035, 0.065]
[0.11000000000000001, 0.035]
[0.039999999999999994, 0.10142857142857142]
[0.136, 0.072]
[0.075, 0.05]
[0.03571428571428571, 0.07428571428571429]
[0.07397849462365592, 0.06935483870967737]
[0.055095541401273866, 0.07573248407643308]
[0.07319999999999999, 0.052199999999999996]
[0.05, 0.05]
[0.055999999999999994, 0.044000000000000004]
[0.03965517241379311, 0.030000000000000013]
[0.075, 0.10803030303030303]
[0.08875000000000001, 0.05499999999999999]
[0.03, 0.04]
[0.08333333333333333, 0.06]
[0.08705882352941177, 0.03529411764705883]
[0.050322580645161256, 0.10870967741935479]
[0.07750000000000001, 0.036250000000000004]
[0.0625, 0.052500000000000005]
[0.060476190476190475, 0.02857142857142857]
[0.04058823529411765, 0.015882352941176472]
[0.06320000000000002, 0.096]
[0.04700000000000002, 0.03825000000000002]
[0.076, 0.06000000000000001]
[0.07812500000000003, 0.04562500000000001]
[0.04, 0.08666666666666667]
[0.015, 0.08]
[0.04277777777777774, 0.03740740740740738]
[0.05032388663967612, 0.08765182186234811]
[0.06065727699530505, 0.04981220657276993]
[0.03920000000000001, 0.02680000000000001]
[0.034999999999999996, 0.0825]
[0.04, 0.01]
[0.0438709677419355, 0.027419354838709678]
[0.08, 0.025000000000000005]
[0.07333333333333332, 0.04]
[0.05, 0.015]
[0.05954545454545456, 0.04500000000000001]
[0.049090909090909095, 0.06181818181818184]
[0.04115044247787607, 0.04203539823008846]
[0.11894736842105266, 0.02736842105263159]
[0.049600000000000005, 0.05040000000000002]
[0.11583333333333334, 0.07916666666666668]
[0.09785714285714288, 0.0992857142857143]
[0.055357142857142876, 0.08357142857142859]
[0.03875, 0.035]
[0.06666666666666667, 0.04]
[0.07330232558139531, 0.07237209302325576]
[0.0511764705882353, 0.05470588235294119]
[0.06829268292682927, 0.04341463414634149]
[0.045, 0.05]
[0.08490196078431371, 0.066078431372549]
[0.04285714285714286, 0.10571428571428572]
[0.08263157894736843, 0.05368421052631579]
[0.05782608695652176, 0.06086956521739132]
[0.0925, 0.055]
[0.015000000000000001, 0.03]
[0.095, 0.14]
